date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_hours,wind_speed_10m_max
2016-05-05 00:00:00+00:00,13.5325,4.3325,42574.0,2.0,32.399998
2016-05-06 00:00:00+00:00,24.182499,4.2324996,47646.375,0.0,13.493999
2016-05-07 00:00:00+00:00,22.6325,11.4325,47857.04,1.0,27.25559
2016-05-08 00:00:00+00:00,19.082499,5.5325,47108.35,0.0,14.904173
2016-05-09 00:00:00+00:00,17.3825,10.632501,5435.122,7.0,24.535526
2016-05-10 00:00:00+00:00,17.7825,10.382501,2899.4355,22.0,24.633049
2016-05-11 00:00:00+00:00,20.6325,12.1825,32941.14,0.0,12.287555
2016-05-12 00:00:00+00:00,20.7825,15.9825,21257.01,9.0,22.33161
2016-05-13 00:00:00+00:00,18.4825,9.6825,44768.445,0.0,22.862125
2016-05-14 00:00:00+00:00,15.0825,5.1324997,31327.574,8.0,29.964457
2016-05-15 00:00:00+00:00,11.9825,4.6825,43192.336,0.0,22.17144
2016-05-16 00:00:00+00:00,18.6325,6.7825,45574.637,0.0,21.479664
2016-05-17 00:00:00+00:00,16.082499,10.132501,41624.617,5.0,19.09358
2016-05-18 00:00:00+00:00,15.8325,5.9824996,47848.84,0.0,14.84318
2016-05-19 00:00:00+00:00,18.0325,7.0325,48877.082,0.0,11.457958
2016-05-20 00:00:00+00:00,18.082499,8.9825,20742.99,0.0,16.704155
2016-05-21 00:00:00+00:00,20.4825,9.4825,44874.055,0.0,14.973576
2016-05-22 00:00:00+00:00,21.9825,9.632501,49244.16,0.0,15.021105
2016-05-23 00:00:00+00:00,24.932499,9.132501,49300.035,0.0,12.7279215
2016-05-24 00:00:00+00:00,27.7825,14.9825,49347.67,0.0,17.782688
2016-05-25 00:00:00+00:00,27.582499,18.0325,48448.85,1.0,17.418196
2016-05-26 00:00:00+00:00,27.682499,18.7325,46800.0,2.0,18.511143
2016-05-27 00:00:00+00:00,26.182499,19.1325,23634.71,4.0,21.30093
2016-05-28 00:00:00+00:00,26.1325,20.2325,38151.477,8.0,26.82906
2016-05-29 00:00:00+00:00,25.2325,17.9825,48194.85,3.0,22.59699
2016-05-30 00:00:00+00:00,27.682499,17.582499,49678.72,0.0,11.720751
2016-05-31 00:00:00+00:00,26.582499,16.932499,45161.855,6.0,14.934577
2016-06-01 00:00:00+00:00,24.832499,17.932499,34048.58,3.0,14.186923
2016-06-02 00:00:00+00:00,24.432499,14.5825,49803.082,0.0,13.979872
2016-06-03 00:00:00+00:00,25.582499,12.9825,49906.164,0.0,8.311245
2016-06-04 00:00:00+00:00,24.2325,16.9825,24562.473,8.0,16.563911
2016-06-05 00:00:00+00:00,24.932499,16.5325,44838.617,2.0,23.565567
2016-06-06 00:00:00+00:00,25.582499,16.3825,49950.242,1.0,24.651457
2016-06-07 00:00:00+00:00,21.9825,14.2325,45837.42,2.0,17.727943
2016-06-08 00:00:00+00:00,19.332499,11.9825,43835.332,0.0,15.7908325
2016-06-09 00:00:00+00:00,24.1325,12.4825,32051.312,6.0,14.693999
2016-06-10 00:00:00+00:00,31.832499,17.7825,44959.723,1.0,20.371038
2016-06-11 00:00:00+00:00,31.582499,22.2325,49187.97,0.0,20.188908
2016-06-12 00:00:00+00:00,29.332499,16.2825,49193.81,2.0,27.438046
2016-06-13 00:00:00+00:00,28.582499,12.882501,50134.637,0.0,17.31746
2016-06-14 00:00:00+00:00,28.5325,18.2825,41187.79,6.0,17.713316
2016-06-15 00:00:00+00:00,30.682499,21.432499,45940.793,4.0,17.654688
2016-06-16 00:00:00+00:00,29.582499,19.332499,36434.85,4.0,20.746122
2016-06-17 00:00:00+00:00,26.1325,15.632501,49036.93,0.0,17.309973
2016-06-18 00:00:00+00:00,28.082499,15.4825,50427.664,0.0,15.277749
2016-06-19 00:00:00+00:00,30.7325,19.4825,50304.844,0.0,13.783817
2016-06-20 00:00:00+00:00,31.4825,24.4825,50282.336,1.0,26.886963
2016-06-21 00:00:00+00:00,30.2825,18.4825,50471.266,0.0,14.471821
2016-06-22 00:00:00+00:00,26.582499,18.182499,34231.71,9.0,14.182355
2016-06-23 00:00:00+00:00,25.932499,18.932499,39600.0,9.0,15.1884165
2016-06-24 00:00:00+00:00,25.5325,17.1325,50364.65,0.0,15.893093
2016-06-25 00:00:00+00:00,30.9825,19.2825,50370.92,0.0,14.799459
2016-06-26 00:00:00+00:00,30.332499,24.4825,46917.207,1.0,20.192118
2016-06-27 00:00:00+00:00,31.0325,20.7825,46903.64,0.0,21.175835
2016-06-28 00:00:00+00:00,24.182499,16.7325,50335.066,0.0,20.523157
2016-06-29 00:00:00+00:00,23.7825,12.7325,50378.688,0.0,11.91812
2016-06-30 00:00:00+00:00,25.7825,14.1825,50375.973,0.0,15.7908325
2016-07-01 00:00:00+00:00,24.2325,16.8825,48922.598,5.0,22.19773
2016-07-02 00:00:00+00:00,22.932499,14.2325,35229.71,0.0,15.782622
2016-07-03 00:00:00+00:00,24.2325,14.5825,38264.297,0.0,14.182355
2016-07-04 00:00:00+00:00,25.432499,18.432499,45966.45,0.0,12.475961
2016-07-05 00:00:00+00:00,29.182499,20.3825,40055.035,0.0,11.367109
2016-07-06 00:00:00+00:00,30.7825,21.4825,31609.006,3.0,17.25373
2016-07-07 00:00:00+00:00,29.2825,23.2825,28584.016,3.0,12.218805
2016-07-08 00:00:00+00:00,29.7325,20.582499,43200.0,5.0,24.144165
2016-07-09 00:00:00+00:00,27.3825,19.332499,50220.227,0.0,20.966715
2016-07-10 00:00:00+00:00,27.332499,16.6325,50198.188,0.0,12.475961
2016-07-11 00:00:00+00:00,31.2325,21.2825,50174.12,1.0,20.907913
2016-07-12 00:00:00+00:00,30.8825,23.0325,50147.984,2.0,23.510508
2016-07-13 00:00:00+00:00,29.082499,21.4825,39324.34,4.0,23.664352
2016-07-14 00:00:00+00:00,30.332499,20.682499,43866.47,0.0,28.100763
2016-07-15 00:00:00+00:00,27.7325,19.3825,37707.684,3.0,20.957443
2016-07-16 00:00:00+00:00,24.332499,16.0325,49965.516,0.0,15.716793
2016-07-17 00:00:00+00:00,29.182499,18.8825,23542.213,3.0,31.259941
2016-07-18 00:00:00+00:00,29.3825,21.682499,44772.438,2.0,19.969458
2016-07-19 00:00:00+00:00,30.3825,19.182499,49708.234,0.0,9.6932955
2016-07-20 00:00:00+00:00,31.3825,22.582499,49123.52,0.0,11.269782
2016-07-21 00:00:00+00:00,33.3325,24.1325,45922.75,5.0,22.38378
2016-07-22 00:00:00+00:00,31.8825,23.682499,40617.453,1.0,21.67487
2016-07-23 00:00:00+00:00,31.332499,24.2325,39578.793,5.0,8.707237
2016-07-24 00:00:00+00:00,32.5325,23.4825,40273.285,6.0,21.734581
2016-07-25 00:00:00+00:00,29.2825,23.3825,42693.06,2.0,21.068459
2016-07-26 00:00:00+00:00,28.8825,22.2825,41552.4,0.0,9.72
2016-07-27 00:00:00+00:00,30.1325,20.182499,48909.86,0.0,7.7879906
2016-07-28 00:00:00+00:00,28.7825,21.6325,48553.312,7.0,11.252519
2016-07-29 00:00:00+00:00,24.4825,19.832499,34907.203,16.0,19.296135
2016-07-30 00:00:00+00:00,23.2825,19.8825,28633.055,15.0,16.610792
2016-07-31 00:00:00+00:00,25.6325,18.3825,48463.414,5.0,14.20062
2016-08-01 00:00:00+00:00,26.682499,18.582499,47104.688,0.0,13.324863
2016-08-02 00:00:00+00:00,29.1325,19.7825,48231.367,1.0,12.605142
2016-08-03 00:00:00+00:00,30.182499,20.7825,48006.586,0.0,11.090103
2016-08-04 00:00:00+00:00,31.4825,20.8825,47991.11,0.0,8.707238
2016-08-05 00:00:00+00:00,29.932499,23.332499,44072.312,0.0,15.281989
2016-08-06 00:00:00+00:00,27.2825,20.6325,47563.406,0.0,11.631956
2016-08-07 00:00:00+00:00,26.5325,18.5325,47613.508,0.0,15.696165
2016-08-08 00:00:00+00:00,27.332499,20.582499,45772.203,1.0,16.08761
2016-08-09 00:00:00+00:00,29.7825,20.832499,47238.992,0.0,11.885453
2016-08-10 00:00:00+00:00,30.0325,21.082499,47218.305,0.0,12.6462
2016-08-11 00:00:00+00:00,33.1325,23.2325,46815.156,0.0,23.990698
2016-08-12 00:00:00+00:00,30.8825,24.0325,25717.42,12.0,19.174856
2016-08-13 00:00:00+00:00,26.8825,23.2825,36398.02,14.0,17.10284
2016-08-14 00:00:00+00:00,27.582499,20.2325,45878.66,2.0,7.42159
2016-08-15 00:00:00+00:00,26.5325,19.4825,8628.752,9.0,18.751125
2016-08-16 00:00:00+00:00,27.4825,20.7325,35916.945,13.0,15.596767
2016-08-17 00:00:00+00:00,29.2325,20.832499,45757.52,6.0,14.186923
2016-08-18 00:00:00+00:00,28.6325,21.082499,44486.008,7.0,13.584932
2016-08-19 00:00:00+00:00,28.7325,21.7825,42553.973,7.0,17.643673
2016-08-20 00:00:00+00:00,26.1325,21.3825,21689.568,9.0,23.675303
2016-08-21 00:00:00+00:00,23.432499,16.4825,44590.273,0.0,20.150354
2016-08-22 00:00:00+00:00,24.7825,13.8325,44846.945,0.0,11.503113
2016-08-23 00:00:00+00:00,26.4825,17.2825,44595.797,0.0,20.364674
2016-08-24 00:00:00+00:00,27.432499,21.9825,14400.0,8.0,26.886963
2016-08-25 00:00:00+00:00,27.6325,21.9825,28800.0,10.0,17.673029
2016-08-26 00:00:00+00:00,25.932499,19.832499,41832.754,1.0,11.480557
2016-08-27 00:00:00+00:00,28.3825,20.5325,34119.777,14.0,16.904673
2016-08-28 00:00:00+00:00,26.7825,21.0325,39160.41,3.0,11.304229
2016-08-29 00:00:00+00:00,28.3825,21.3825,43547.777,5.0,11.298495
2016-08-30 00:00:00+00:00,27.7325,21.3825,36600.613,10.0,9.422101
2016-08-31 00:00:00+00:00,24.2825,20.8825,39600.0,3.0,23.34455
2016-09-01 00:00:00+00:00,20.832499,17.5325,43253.2,0.0,24.535526
2016-09-02 00:00:00+00:00,21.6325,15.9825,43153.137,0.0,19.08
2016-09-03 00:00:00+00:00,23.2825,15.132501,43122.438,0.0,14.4
2016-09-04 00:00:00+00:00,25.8825,16.432499,42785.312,0.0,13.849477
2016-09-05 00:00:00+00:00,29.2325,19.832499,41862.227,4.0,21.273533
2016-09-06 00:00:00+00:00,30.832499,23.4825,42584.863,3.0,21.794127
2016-09-07 00:00:00+00:00,31.2325,23.832499,42044.367,2.0,20.991426
2016-09-08 00:00:00+00:00,29.4825,22.7825,12142.66,15.0,19.228851
2016-09-09 00:00:00+00:00,26.2825,21.1325,7286.332,5.0,14.830076
2016-09-10 00:00:00+00:00,22.6325,19.6325,18000.0,9.0,23.377836
2016-09-11 00:00:00+00:00,23.3825,13.0825,42082.883,0.0,16.641972
2016-09-12 00:00:00+00:00,24.7825,15.132501,41982.35,0.0,18.0036
2016-09-13 00:00:00+00:00,27.932499,18.1325,37286.555,2.0,18.161278
