"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-03-28","3.3",",,W",,,"11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","6.7",",,W",,,"   70",",,W","   70",",,W","7.6",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-03-29","5.2",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.3",",,W","6.7",",,W",,,"   60",",,W","   40",",,W","9.4",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-03-30","2.1",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","5.0",",,W",,,"   50",",,W","   50",",,W","5.8",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-03-31","3.0",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","5.0",",,W",,,"   50",",,W","   40",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-01","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","3.3",",,W",,,"   50",",,W","   40",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-02","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","3.3",",,W",,,"  300",",,W","  280",",,W","9.4",",,W","15.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-03","3.9",",,W",,,"3.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","7.2",",,W",,,"   10",",,W","   20",",,W","7.6",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-04","1.9",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","7.8",",,W",,,"   40",",,W","   30",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-05","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","8.3",",,W",,,"  140",",,W","  150",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-06","2.6",",,W",,,"1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","9.4",",,W",,,"  310",",,W","  320",",,W","5.8",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-07","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","11.1",",,W",,,"  150",",,W","  150",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-08","1.7",",,W",,,"5.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","9.4",",,W",,,"  350",",,W","  240",",,W","4.5",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-09","3.5",",,W",,,"3.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","6.1",",,W",,,"  300",",,W","  300",",,W","10.7",",,W","17.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-10","4.5",",,W",,,"0.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"9.4",",,W","2.8",",,W",,,"  280",",,W","  290",",,W","11.2",",,W","17.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-11","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","3.3",",,W",,,"  270",",,W","  300",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-12","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","6.7",",,W",,,"  150",",,W","  150",",,W","7.2",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-13","3.5",",,W",,,"48.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","11.7",",,W",,,"  160",",,W","  200",",,W","8.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-14","2.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","8.3",",,W",,,"  300",",,W","  280",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-15","2.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","5.6",",,W",,,"  270",",,W","  270",",,W","6.3",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-16","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.0",",,W","3.3",",,W",,,"  270",",,W","  280",",,W","7.6",",,W","13.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-17","2.4",",,W",,,"1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","2.2",",,W",,,"  220",",,W","  220",",,W","6.3",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-18","2.6",",,W",,,"5.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.8",",,W","5.0",",,W",,,"  360",",,W","   10",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-19","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","4.4",",,W",,,"  230",",,W","  200",",,W","6.7",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-20","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","8.9",",,W",,,"   40",",,W","   50",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-21","3.2",",,W",,,"4.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.1",",,W","3.9",",,W",,,"  280",",,W","  280",",,W","10.3",",,W","16.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-22","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","2.2",",,W",,,"  280",",,W","  260",",,W","8.9",",,W","13.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-23","1.7",",,W",,,"3.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","4.4",",,W",,,"   50",",,W","  110",",,W","4.0",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-24","3.2",",,W",,,"12.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","5.6",",,W",,,"   50",",,W","   70",",,W","7.6",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-25","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","6.7",",,W",,,"  140",",,W","  160",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-26","4.7",",,W",,,"5.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","5.6",",,W",,,"   50",",,W","   50",",,W","11.6",",,W","17.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-27","3.3",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.0",",,W","3.9",",,W",,,"  360",",,W","  360",",,W","7.2",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-28","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","5.0",",,W",,,"  280",",,W","  270",",,W","5.4",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-29","3.0",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","8.3",",,W",,,"   60",",,W","   80",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-04-30","4.1",",,W",,,"18.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","9.4",",,W",,,"  130",",,W","  160",",,W","8.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-01","1.7",",,W",,,"5.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","11.7",",,W",,,"  300",",,W","  300",",,W","6.3",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-02","2.7",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","10.6",",,W",,,"  250",",,W","  280",",,W","6.7",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-03","2.5",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","12.2",",,W",,,"  220",",,W","  220",",,W","6.3",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-04","2.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","10.0",",,W",,,"  290",",,W","  310",",,W","8.1",",,W","16.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-05","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","7.8",",,W",,,"  280",",,W","  250",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-06","2.5",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","7.2",",,W",,,"   60",",,W","   60",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-07","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","7.8",",,W",,,"  290",",,W","  250",",,W","6.3",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-08","1.9",",,W",,,"11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","2.2",",,W",,,"  300",",,W","  310",",,W","6.7",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-09","4.0",",,W",,,"0.8",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"8.9",",,W","1.1",",,W",,,"  280",",,W","  280",",,W","9.4",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-10","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","3.9",",,W",,,"  250",",,W","  230",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-11","2.6",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.1",",,W","6.7",",,W",,,"  270",",,W","  240",",,W","8.9",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-12","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","6.1",",,W",,,"  280",",,W","  260",",,W","7.6",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-13","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","5.0",",,W",,,"  280",",,W","  280",",,W","5.8",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-14","1.0",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","8.3",",,W",,,"  160",",,W","  130",",,W","4.5",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-15","2.2",",,W",,,"1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","15.6",",,W",,,"  260",",,W","  220",",,W","6.3",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-16","1.7",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","15.0",",,W",,,"  150",",,W","  250",",,W","5.4",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-17","1.4",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","12.8",",,W",,,"  130",",,W","  120",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-18",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-19",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","11.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-20",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-21",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","7.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-22",,,,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","12.2",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-23",,,,,"16.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","12.8",",,W",,,,,,,,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-24",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","11.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-25",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","12.8",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-26",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","14.4",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-27",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","15.6",",,W",,,,,,,,,,,,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-28",,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","17.8",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-29",,,,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","19.4",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-30",,,,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-31",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","13.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-01",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","10.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-02",,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-03",,,,,"11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","15.6",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-04",,,,,"4.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","18.9",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-05",,,,,"6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","20.6",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-06",,,,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","21.1",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-07",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","17.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-08",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-09",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","18.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-10",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-11",,,,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","21.1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-12",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-13",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-14",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","12.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-15",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-16",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","15.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-17",,,,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","15.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-18",,,,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","18.3",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-19","1.1",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","18.3",",,W",,,"  220",",,W","  220",",,W","3.1",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-20","0.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","21.1",",,W",,,"  210",",,W","  160",",,W","3.1",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-21","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","21.1",",,W",,,"  200",",,W","  210",",,W","4.5",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-22","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","22.2",",,W",,,"  170",",,W","  260",",,W","3.6",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-23","1.1",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","23.3",",,W",,,"  170",",,W","  260",",,W","5.8",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-24","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","23.3",",,W",,,"  260",",,W","  280",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,
